col1,col2,col3,col4,target
4.5447,8.2274,-2.4166,-1.5875,0
3.4591,11.112,-4.2039,-5.0931,0
3.9479,-3.7723,2.883,0.019813,0
2.2634,-4.4862,3.6558,-0.61251,0
1.3566,4.2358,2.1341,0.3211,0
3.5499,8.6165,-3.2794,-1.2009,0
2.4008,9.3593,-3.3565,-3.3526,0
4.8851,1.5995,-0.00029081,1.6401,0
4.1927,-3.2674,2.5839,0.21766,0
1.1166,8.6496,-0.96252,-1.8112,0
-1.6952,1.0657,8.8294,0.94955,0
-1.1193,10.7271,2.0938,-5.6504,0
-0.13144,-1.7775,8.3316,0.35214,0
1.6426,3.0149,0.22849,-0.147,0
-0.11783,-1.5789,8.03,-0.028031,0
3.2585,-4.4614,3.8024,-0.15087,0
2.7365,-5.0325,6.6608,-0.57889,0
0.9297,-3.7971,4.6429,-0.2957,0
1.4578,-0.08485,4.1785,0.59136,0
4.8272,3.0687,0.68604,0.80731,0
-1.8584,7.886,-1.6643,-1.8384,0
1.9157,6.0816,0.23705,-2.0116,0
5.8862,5.8747,-2.8167,-0.30087,0
2.1059,7.6046,-0.47755,-1.8461,0
3.5156,10.1891,-4.2759,-4.978,0
2.614,8.0081,-3.7258,-1.3069,0
4.1962,0.74493,0.83256,0.753,0
1.3264,1.0326,5.6566,-0.41337,0
-1.3,10.2678,-2.953,-5.8638,0
2.4196,6.4665,-0.75688,0.228,0
1.0987,0.6394,5.989,-0.58277,0
-0.36038,4.1158,3.1143,-0.37199,0
1.3562,3.2136,4.3465,0.78662,0
2.2596,-0.033118,4.7355,-0.2776,0
0.46901,-0.63321,7.3848,0.36507,0
2.7296,2.8701,0.51124,0.5099,0
3.9994,0.90427,1.1693,1.6892,0
3.2704,6.9321,-1.0456,0.23447,0
-1.3931,1.5664,7.5382,0.78403,0
1.6406,3.5488,1.3964,-0.36424,0
4.2134,-2.806,2.0116,0.67412,0
1.6472,0.48213,4.7449,1.225,0
0.3798,0.7098,0.7572,-0.4444,0
1.0135,8.4551,-1.672,-2.0815,0
0.5734,9.1938,-0.9094,-1.872,0
5.2868,3.257,-1.3721,1.1668,0
4.0102,10.6568,-4.1388,-5.0646,0
4.1425,-3.6792,3.8281,1.6297,0
3.0934,-2.9177,2.2232,0.22283,0
3.7731,7.2073,-1.6814,-0.94742,0
3.1557,2.8908,0.59693,0.79825,0
2.483,6.6155,-0.79287,-0.90863,0
1.594,4.7055,1.3758,0.081882,0
3.8496,9.7939,-4.1508,-4.4582,0
0.9297,-3.7971,4.6429,-0.2957,0
4.9342,2.4107,-0.17594,1.6245,0
3.8417,10.0215,-4.2699,-4.9159,0
5.3915,9.9946,-3.8081,-3.3642,0
5.2756,0.13863,0.12138,1.1435,0
0.89566,7.7763,-2.7473,-1.9353,0
1.9265,7.7557,-0.16823,-3.0771,0
0.20977,-0.46146,7.7267,0.90946,0
4.068,-2.9363,2.1992,0.50084,0
2.877,-4.0599,3.6259,-0.32544,0
0.3223,-0.89808,8.0883,0.69222,0
-1.3,10.2678,-2.953,-5.8638,0
3.2422,6.2265,0.12224,-1.4466,0
2.5068,1.1588,3.9249,0.12585,0
2.1464,6.0795,-0.5778,-2.2302,0
0.3292,-4.4552,4.5718,-0.9888,0
2.9719,6.8369,-0.2702,0.71291,0
1.0284,9.767,-1.3687,-1.7853,0
0.27451,9.2186,-3.2863,-4.8448,0
1.6032,-4.7863,8.5193,-2.1203,0
0.3292,-4.4552,4.5718,-0.9888,0
2.6718,5.6574,0.72974,-1.4892,0
1.5799,-4.7076,7.9186,-1.5487,0
0.5195,-3.2633,3.0895,-0.9849,0
3.5257,1.2829,1.9276,1.7991,0
4.2164,9.4607,-4.9288,-5.2366,0
3.5152,6.8224,-0.67377,-0.46898,0
1.6988,2.9094,2.9044,0.11033,0
1.0607,2.4542,2.5188,-0.17027,0
3.9294,1.4112,1.8076,0.89782,0
0.96414,5.616,2.2138,-0.12501,0
4.0329,0.23175,0.89082,1.1823,0
0.66018,10.3878,-1.4029,-3.9151,0
3.5982,7.1307,-1.3035,0.21248,0
-4.2859,8.5234,3.1392,-0.91639,0
-1.2528,10.2036,2.1787,-5.6038,0
0.5195,-3.2633,3.0895,-0.9849,0
0.3292,-4.4552,4.5718,-0.9888,0
3.5458,9.3718,-4.0351,-3.9564,0
-0.21661,8.0329,1.8848,-3.8853,0
2.7206,9.0821,-3.3111,-0.96811,0
3.2051,8.6889,-2.9033,-0.7819,0
2.7161,-4.2006,4.1914,0.16981,0
1.7452,4.8028,2.0878,0.62627,0
5.7823,5.5788,-2.4089,-0.056479,0
3.5189,6.332,-1.7791,-0.020273,0
3.2294,7.7391,-0.37816,-2.5405,0
4.1529,-3.9358,2.8633,-0.017686,0
0.58836,10.7727,-1.3884,-4.3276,0
3.2303,7.8384,-3.5348,-1.2151,0
2.8523,9.0096,-3.761,-3.3371,0
1.5099,0.039307,6.2332,-0.30346,0
0.86202,2.6963,4.2908,0.54739,0
3.8117,10.1457,-4.0463,-4.5629,0
2.3718,7.4908,0.015989,-1.7414,0
-2.2527,11.5321,2.5899,-3.2737,0
3.7982,10.423,-4.1602,-4.9728,0
-0.36279,8.2895,-1.9213,-3.3332,0
3.7831,10.0526,-3.8869,-3.7366,0
2.6799,3.1349,0.34073,0.58489,0
4.3937,0.35798,2.0416,1.2004,0
2.9695,5.6222,0.27561,-1.1556,0
2.2123,-5.8395,7.7687,-0.85302,0
1.9647,6.9383,0.57722,0.66377,0
0.14783,7.946,1.0742,-3.3409,0
-0.062025,6.1975,1.099,-1.131,0
0.64295,7.1018,0.3493,-0.41337,0
3.4769,-0.15314,2.53,2.4495,0
1.9818,9.2621,-3.521,-1.872,0
3.8023,-3.8696,4.044,0.95343,0
4.3483,11.1079,-4.0857,-4.2539,0
-1.2576,1.5892,7.0078,0.42455,0
1.9572,-5.1153,8.6127,-1.4297,0
-2.484,12.1611,2.8204,-3.7418,0
-1.1497,1.2954,7.701,0.62627,0
4.8368,10.0132,-4.3239,-4.3276,0
-0.12196,8.8068,0.94566,-4.2267,0
1.9429,6.3961,0.092248,0.58102,0
1.742,-4.809,8.2142,-2.0659,0
-1.5222,10.8409,2.7827,-4.0974,0
-1.3,10.2678,-2.953,-5.8638,0
1.3087,4.9228,2.0013,0.22024,0
2.229,9.6325,-3.1123,-2.7164,0
1.2138,8.7986,-2.1672,-0.74182,0
0.3798,0.7098,0.7572,-0.4444,0
3.359,9.8022,-3.8209,-3.7133,0
3.6702,2.9942,0.85141,0.30688,0
1.3349,6.1189,0.46497,0.49826,0
3.9414,-3.2902,3.1674,1.0866,0
5.681,7.795,-2.6848,-0.92544,0
0.77124,9.0862,-1.2281,-1.4996,0
1.602,6.1251,0.52924,0.47886,0
2.6682,10.216,-3.4414,-4.0069,0
2.0007,1.8644,2.6491,0.47369,0
0.77445,9.0552,-2.4089,-1.3884,0
0.96574,8.393,-1.361,-1.4659,0
3.0948,8.7324,-2.9007,-0.96682,0
4.5707,7.2094,-3.2794,-1.4944,0
0.87256,9.2931,-0.7843,-2.1978,0
3.8384,6.1851,-2.0439,-0.033204,0
2.8209,7.3108,-0.81857,-1.8784,0
3.8213,0.23175,2.0133,2.0564,0
2.0962,2.4769,1.9379,-0.040962,0
0.96788,7.1907,1.2798,-2.4565,0
3.8832,6.4023,-2.432,-0.98363,0
3.4776,8.811,-3.1886,-0.92285,0
2.8237,2.8597,0.19678,0.57196,0
3.0632,-3.3315,5.1305,0.8267,0
2.8084,11.3045,-3.3394,-4.4194,0
2.5698,-4.4076,5.9856,0.078002,0
-0.12624,10.3216,-3.7121,-6.1185,0
3.3756,-4.0951,4.367,1.0698,0
-0.048008,-1.6037,8.4756,0.75558,0
0.5706,-0.0248,1.2421,-0.5621,0
3.8644,3.7061,0.70403,0.35214,0
1.2999,2.5762,2.0107,-0.18967,0
2.8297,6.3485,-0.73546,-0.58665,0
2.093,8.3061,0.022844,-3.2724,0
4.6014,5.6264,-2.1235,0.19309,0
5.0617,-0.35799,0.44698,0.99868,0
3.577,2.4004,1.8908,0.73231,0
3.9433,2.5017,1.5215,0.903,0
5.9374,6.1664,-2.5905,-0.36553,0
5.8782,5.9409,-2.8544,-0.60863,0
1.762,4.3682,2.1384,0.75429,0
4.2406,-2.4852,1.608,0.7155,0
3.4669,6.87,-1.0568,-0.73147,0
0.81356,9.1566,-2.1492,-4.1814,0
2.1319,-2.0403,2.5574,-0.061652,0
0.33111,4.5731,2.057,-0.18967,0
1.2746,8.8172,-1.5323,-1.7957,0
2.2091,7.4556,-1.3284,-3.3021,0
3.3583,10.3567,-3.7301,-3.6991,0
2.5227,2.2369,2.7236,0.79438,0
4.8278,7.7598,-2.4491,-1.2216,0
2.7659,0.66216,4.1494,-0.28406,0
-0.10648,-0.76771,7.7575,0.64179,0
0.72252,-0.053811,5.6703,-1.3509,0
4.2475,1.4816,-0.48355,0.95343,0
3.6667,4.302,0.55923,0.33791,0
2.8232,10.8513,-3.1466,-3.9784,0
4.2458,1.1981,0.66633,0.94696,0
1.4507,8.7903,-2.2324,-0.65259,0
3.4647,-3.9172,3.9746,0.36119,0
3.5288,0.71596,1.9507,1.9375,0
3.6894,9.887,-4.0788,-4.3664,0
2.6463,-4.8152,6.3549,0.003003,0
1.5673,7.9274,-0.056842,-2.1694,0
4.3846,-4.8794,3.3662,-0.029324,0
2.0165,-0.25246,5.1707,1.0763,0
4.0446,11.1741,-4.3582,-4.7401,0
4.1195,10.9258,-3.8929,-4.1802,0
2.0193,0.82356,4.6369,1.4202,0
1.5701,7.9129,0.29018,-2.1953,0
4.3435,3.3295,0.83598,0.64955,0
3.9382,0.9291,0.78543,0.6767,0
2.2517,-5.1422,4.2916,-1.2487,0
5.504,10.3671,-4.413,-4.0211,0
2.8521,9.171,-3.6461,-1.2047,0
1.1676,9.1566,-2.0867,-0.80647,0
2.6104,8.0081,-0.23592,-1.7608,0
3.8962,-4.7904,3.3954,-0.53751,0
4.7072,8.2957,-2.5605,-1.4905,0
4.0552,0.40143,1.4563,0.65343,0
2.3678,-6.839,8.4207,-0.44829,0
-0.27802,8.1881,-3.1338,-2.5276,0
1.5268,-5.5871,8.6564,-1.722,0
-2.7914,1.7734,6.7756,-0.39915,0
5.2032,3.5116,-1.2538,1.0129,0
0.65497,5.1815,1.0673,-0.42113,0
3.9292,-2.9156,2.2129,0.30817,0
1.1558,6.4003,1.5506,0.6961,0
2.7831,10.9796,-3.557,-4.4039,0
3.7635,2.7811,0.66119,0.34179,0
1.0652,8.3682,-1.4004,-1.6509,0
3.4092,5.4049,-2.5228,-0.89958,0
-1.1391,1.8127,6.9144,0.70127,0
4.9249,0.68906,0.77344,1.2095,0
2.5089,6.841,-0.029423,0.44912,0
0.56953,7.6294,1.5754,-3.2233,0
3.4626,-4.449,3.5427,0.15429,0
3.3951,1.1484,2.1401,2.0862,0
5.0429,-0.52974,0.50439,1.106,0
4.6562,7.6398,-2.4243,-1.2384,0
3.5251,0.7201,1.6928,0.64438,0
3.6941,-3.9482,4.2625,1.1577,0
1.8967,-2.5163,2.8093,-0.79742,0
4.1665,-0.4449,0.23448,0.27843,0
0.94225,5.8561,1.8762,-0.32544,0
5.1321,-0.031048,0.32616,1.1151,0
0.38251,6.8121,1.8128,-0.61251,0
3.0333,-2.5928,2.3183,0.303,0
3.7791,2.5762,1.3098,0.5655,0
2.9571,-4.5938,5.9068,0.57196,0
4.6439,-3.3729,2.5976,0.55257,0
3.3577,-4.3062,6.0241,0.18274,0
2.6562,10.7044,-3.3085,-4.0767,0
3.7798,-3.3109,2.6491,0.066365,0
1.8373,6.1292,0.84027,0.55257,0
-0.048008,-0.56078,7.7215,0.453,0
4.3634,0.46351,1.4281,2.0202,0
0.51947,-3.2633,3.0895,-0.98492,0
1.3754,8.8793,-1.9136,-0.53751,0
-0.16682,5.8974,0.49839,-0.70044,0
0.29961,7.1328,-0.31475,-1.1828,0
0.25035,9.3262,-3.6873,-6.2543,0
2.4673,1.3926,1.7125,0.41421,0
3.7321,-3.884,3.3577,-0.0060486,0
4.3365,-3.584,3.6884,0.74912,0
-2.0759,10.8223,2.6439,-4.837,0
4.0715,7.6398,-2.0824,-1.1698,0
3.0242,-3.3378,2.5865,-0.54785,0
3.9771,11.1513,-3.9272,-4.3444,0
0.49571,10.2243,-1.097,-4.0159,0
