col1,col2,col3,col4,target
-1.7263,-6.0237,5.2419,0.29524,1
-0.94255,0.039307,-0.24192,0.31593,1
-1.3414,-2.0776,2.8093,0.60688,1
-1.8969,-6.7893,5.2761,-0.32544,1
-0.52645,-0.24832,-0.45613,0.41938,1
0.83625,1.1071,-2.4706,-0.062945,1
-3.1366,0.42212,2.6225,-0.064238,1
-1.8782,-6.5865,4.8486,-0.021566,1
0.24261,0.57318,-1.9402,0.44007,1
1.296,4.2855,-4.8457,-2.9013,1
-3.4605,2.6901,0.16165,-1.0224,1
0.20216,1.9182,-3.2828,-0.61768,1
0.59823,3.5012,-3.9795,-1.7841,1
-0.77995,3.2322,-3.282,-3.1004,1
-4.1409,3.4619,-0.47841,-3.8879,1
-6.5084,8.7696,0.23191,-3.937,1
-3.5916,-6.2285,10.2389,-1.1543,1
-3.2854,4.0372,-0.45356,-1.8228,1
-2.3518,-4.8359,6.6479,-0.060358,1
-4.3876,-7.7267,11.9655,-1.4543,1
-3.3604,-0.32696,2.1324,0.6017,1
-1.0112,2.9984,-1.1664,-1.6185,1
-1.6637,3.2881,-2.2701,-2.2224,1
-0.55008,2.8659,-1.6488,-2.4319,1
0.21431,-0.69529,0.87711,0.29653,1
-0.63298,-5.1277,4.5624,1.4797,1
-0.28696,3.1784,-3.5767,-3.1896,1
-2.9146,4.0537,-0.45699,-4.0327,1
-1.3907,-1.3781,2.3055,-0.021566,1
1.5631,0.89599,-1.9702,0.65472,1
-5.4808,8.1819,0.27818,-5.0323,1
-2.8833,1.7713,0.68946,-0.4638,1
-1.4174,-2.2535,1.518,0.61981,1
0.4283,-0.94981,-1.0731,0.3211,1
1.5904,2.2121,-3.1183,-0.11725,1
1.7425,3.6833,-4.0129,-1.7207,1
-0.23356,3.2405,-3.0669,-2.7784,1
-3.6227,3.9958,-0.35845,-3.9047,1
-2.2214,-0.23798,0.56008,0.05602,1
-0.10234,1.8189,-2.2169,-0.56725,1
-1.8448,1.254,0.27218,-1.0728,1
-2.902,-7.6563,11.8318,-0.84268,1
-4.3773,-5.5167,10.939,-0.4082,1
-2.0529,3.8385,-0.79544,-1.2138,1
0.18868,0.70148,-0.51182,0.0055892,1
-3.1158,-8.6289,10.4403,0.97153,1
-1.6936,2.7852,-2.1835,-1.9276,1
-0.092194,0.39315,-0.32846,-0.13794,1
-1.1859,-1.2519,2.2635,0.77239,1
-0.21394,-0.68287,0.096532,1.1965,1
1.3518,1.0595,-2.3437,0.39998,1
-2.2987,-5.227,5.63,0.91722,1
-6.0598,9.2952,-0.43642,-6.3694,1
-2.0336,-1.4092,1.1582,0.36507,1
-3.6817,3.2239,-0.69347,-3.4004,1
-2.9883,0.31245,0.45041,0.068951,1
-0.46651,2.3383,-2.9812,-1.0431,1
-2.1234,1.1815,-0.55552,-0.81165,1
-4.7331,-6.1789,11.388,-1.0741,1
-2.8829,3.8964,-0.1888,-1.1672,1
-0.036127,1.525,-1.4089,-0.76121,1
-0.98193,2.7956,-1.2341,-1.5668,1
-0.17296,-1.1816,1.3818,0.7336,1
-1.9409,-8.6848,9.155,0.94049,1
-0.50816,2.868,-1.8108,-2.2612,1
-2.0042,-9.3676,9.3333,-0.10303,1
-0.40804,0.54214,-0.52725,0.6586,1
-0.8172,3.3812,-3.6684,-3.456,1
-1.1022,-5.8395,4.5641,0.68705,1
0.11806,0.39108,-0.98223,0.42843,1
-2.7264,3.9213,-0.49212,-3.6371,1
-2.3898,-0.78427,3.0141,0.76205,1
-3.7747,2.5162,0.83341,-0.30993,1
-0.60254,1.7237,-2.1501,-0.77027,1
-2.1059,1.1815,-0.53324,-0.82716,1
-4.8426,-4.9932,10.4052,-0.53104,1
-0.11716,0.60422,-0.38587,-0.059065,1
-1.366,0.18416,0.90539,1.5806,1
0.37637,-0.82358,0.78543,0.74524,1
-0.55355,-7.9233,6.7156,0.74394,1
0.12126,0.22347,-0.47327,0.97024,1
-1.3946,2.3134,-0.44499,-1.4905,1
-2.9821,4.1986,-0.5898,-3.9642,1
0.74428,-3.7723,1.6131,1.5754,1
2.0177,1.7982,-2.9581,0.2099,1
-4.3667,6.0692,0.57208,-5.4668,1
-0.1269,-1.1505,-0.95138,0.57843,1
-0.49948,1.7734,-2.2469,-0.68104,1
-1.9881,0.99945,-0.28562,-0.70044,1
-1.9389,1.5706,0.045979,-1.122,1
-4.6765,-5.6636,10.969,-0.33449,1
-2.0285,3.8468,-0.63435,-1.175,1
-0.40951,-0.15521,0.060545,-0.088807,1
-1.7063,2.7956,-2.378,-2.3491,1
-1.6386,3.3584,-1.7302,-3.5646,1
-1.5877,-6.6072,5.8022,0.31593,1
-2.5961,-9.349,9.7942,-0.28018,1
-1.5228,-6.4789,5.7568,0.87325,1
-0.53072,-0.097265,-0.21793,1.0426,1
-2.4621,2.7645,-0.62578,-2.8573,1
-0.26654,-0.64562,-0.42014,0.89136,1
-4.2091,4.7283,-0.49126,-5.2159,1
-2.4835,-7.4494,6.8964,-0.64484,1
1.7331,3.9544,-4.7412,-2.5017,1
-3.8053,2.4273,0.6809,-1.0871,1
0.74067,1.7299,-3.1963,-0.1457,1
-0.3489,3.1929,-3.4054,-3.1832,1
-4.7462,3.1205,1.075,-1.2966,1
-3.2051,-0.14279,0.97565,0.045675,1
-1.7549,-0.080711,-0.75774,-0.3707,1
-0.89542,2.0279,-2.3652,-1.2746,1
-3.2778,1.8023,0.1805,-2.3931,1
-2.2183,-1.254,2.9986,0.36378,1
-3.5895,-6.572,10.5251,-0.16381,1
-3.5741,3.944,-0.07912,-2.1203,1
-2.2617,-4.7428,6.3489,0.11162,1
-2.4941,3.5447,-1.3721,-2.8483,1
-2.4725,-0.40145,1.4855,1.1189,1
-1.9725,2.8825,-2.3086,-2.3724,1
-0.82053,0.65181,-0.48869,-0.52716,1
-1.7886,-6.3486,5.6154,0.42584,1
-0.8734,-0.033118,-0.20165,0.55774,1
-0.70346,2.957,-3.5947,-3.1457,1
-1.9551,-6.9756,5.5383,-0.12889,1
-2.456,-0.24418,1.4041,-0.45863,1
-2.62,-6.8555,6.2169,-0.62285,1
-0.71494,-4.4448,2.2241,0.49826,1
0.6005,0.99945,-2.2126,0.097399,1
1.3403,4.1323,-4.7018,-2.5987,1
-2.564,-1.7051,1.5026,0.32757,1
0.23874,2.0879,-3.3522,-0.66553,1
0.6212,3.6771,-4.0771,-2.0711,1
-0.77848,3.4019,-3.4859,-3.5569,1
-4.1244,3.7909,-0.6532,-4.1802,1
-2.0662,0.16967,-1.0054,-0.82975,1
-0.88728,2.808,-3.1432,-1.2035,1
-1.0941,2.3072,-2.5237,-1.4453,1
-5.0676,-5.1877,10.4266,-0.86725,1
-3.9204,4.0723,-0.23678,-2.1151,1
-2.4365,3.6026,-1.4166,-2.8948,1
-0.77688,0.13036,-0.031137,-0.35389,1
-2.5084,-0.22763,1.488,1.2069,1
-2.1652,3.0211,-2.4132,-2.4241,1
-1.8387,-6.301,5.6506,0.19567,1
-0.87834,3.257,-3.6778,-3.2944,1
-2.5463,3.1101,-0.83228,-3.0358,1
-1.4377,-1.432,2.1144,0.42067,1
-2.3675,-0.43663,1.692,-0.43018,1
-0.89809,-4.4862,2.2009,0.50731,1
0.56232,1.0015,-2.2726,-0.0060486,1
-3.3553,0.35591,2.6473,-0.37846,1
-3.9933,2.6218,0.62863,-1.1595,1
-2.659,-1.6058,1.3647,0.16464,1
-1.4094,-2.1252,-0.10397,-0.19225,1
0.52374,3.644,-4.0746,-1.9909,1
-0.76794,3.4598,-3.4405,-3.4276,1
-3.9698,3.6812,-0.60008,-4.0133,1
-2.1674,0.12415,-1.0465,-0.86208,1
-0.9607,2.6963,-3.1226,-1.3121,1
-1.0802,2.1996,-2.5862,-1.2759,1
-2.5724,-0.95602,2.7073,-0.16639,1
-1.1188,3.3357,-1.3455,-1.9573,1
0.55939,-0.3104,0.18307,0.44653,1
-1.5078,-7.3191,7.8981,1.2289,1
-0.72068,-6.7583,5.8408,0.62369,1
-0.24037,-1.7837,2.135,1.2418,1
0.22432,-0.52147,-0.40386,1.2017,1
-1.0833,-0.31247,1.2815,0.41291,1
0.2346,-4.5152,2.1195,1.4448,1
-5.3857,9.1214,-0.41929,-5.9181,1
1.3183,1.9017,-3.3111,0.065071,1
1.4896,3.4288,-4.0309,-1.4259,1
0.11592,3.2219,-3.4302,-2.8457,1
-3.3924,3.3564,-0.72004,-3.5233,1
-6.1632,8.7096,-0.21621,-3.6345,1
-1.5732,1.0636,-0.71232,-0.8388,1
-4.5046,-5.8126,10.8867,-0.52846,1
-1.3887,-4.8773,6.4774,0.34179,1
-2.5419,-0.65804,2.6842,1.1952,1
3.4566,9.5228,-4.0112,-3.5944,0
4.3684,9.6718,-3.9606,-3.1625,0
2.0922,-6.81,8.4636,-0.60216,0
3.2032,5.7588,-0.75345,-0.61251,0
4.6765,-3.3895,3.4896,1.4771,0
2.6719,3.0646,0.37158,0.58619,0
0.80355,2.8473,4.3439,0.6017,0
0.3292,-4.4552,4.5718,-0.9888,0
3.9362,10.1622,-3.8235,-4.0172,0
4.4338,9.887,-4.6795,-3.7483,0
0.7057,-5.4981,8.3368,-2.8715,0
1.1432,-3.7413,5.5777,-0.63578,0
6.5633,9.8187,-4.4113,-3.2258,0
4.8906,-3.3584,3.4202,1.0905,0
2.6881,6.0195,-0.46641,-0.69268,0
3.6289,0.81322,1.6277,0.77627,0
4.5679,3.1929,-2.1055,0.29653,0
3.4805,9.7008,-3.7541,-3.4379,0
-0.0068919,9.2931,-0.41243,-1.9638,0
3.9102,6.065,-2.4534,-0.68234,0
1.6349,3.286,2.8753,0.087054,0
3.1452,5.825,-0.51439,-1.4944,0
2.888,0.44696,4.5907,-0.24398,0
0.49665,5.527,1.7785,-0.47156,0
4.6054,-4.0765,2.7587,0.31981,0
2.4235,9.5332,-3.0789,-2.7746,0
3.9529,-2.3548,2.3792,0.48274,0
4.1654,-3.4495,3.643,1.0879,0
4.4069,10.9072,-4.5775,-4.4271,0
2.3066,3.5364,0.57551,0.41938,0
1.1317,3.9647,3.3979,0.84351,0
4.4682,2.2907,0.95766,0.83058,0
1.8664,7.7763,-0.23849,-2.9634,0
-1.1313,1.9037,7.5339,1.022,0
0.87603,6.8141,0.84198,-0.17156,0
4.1197,-2.7956,2.0707,0.67412,0
1.4806,7.6377,-2.7876,-1.0341,0
-0.64472,-4.6062,8.347,-2.7099,0
2.9543,1.076,0.64577,0.89394,0
3.82,10.9279,-4.0112,-5.0284,0
3.5438,1.2395,1.997,2.1547,0
2.3136,10.6651,-3.5288,-4.7672,0
-1.8584,7.886,-1.6643,-1.8384,0
4.2188,6.8162,-1.2804,0.76076,0
3.8969,7.4163,-1.8245,0.14007,0
3.4642,10.6878,-3.4071,-4.109,0
-1.5075,1.9224,7.1466,0.89136,0
3.4663,1.1112,1.7425,1.3388,0
3.2697,-4.3414,3.6884,-0.29829,0
4.1605,11.2196,-3.6136,-4.0819,0
5.438,9.4669,-4.9417,-3.9202,0
5.2418,10.5388,-4.1174,-4.2797,0
2.0911,0.94358,4.5512,1.234,0
3.9232,-3.2467,3.4579,0.83705,0
3.8584,0.78425,1.1033,1.7008,0
3.6277,0.9829,0.68861,0.63403,0
2.7391,7.4018,0.071684,-2.5302,0
4.5447,8.2274,-2.4166,-1.5875,0
1.9358,8.1654,-0.023425,-2.2586,0
2.486,-0.99533,5.3404,-0.15475,0
2.4226,-4.5752,5.947,0.21507,0
5.0452,3.8964,-1.4304,0.86291,0
3.5499,8.6165,-3.2794,-1.2009,0
4.8851,1.5995,-0.00029081,1.6401,0
4.1927,-3.2674,2.5839,0.21766,0
-1.6952,1.0657,8.8294,0.94955,0
1.8799,2.4707,2.4931,0.37671,0
3.583,-3.7971,3.4391,-0.12501,0
3.6582,5.6864,-1.7157,-0.23751,0
2.3925,9.798,-3.0361,-2.8224,0
3.2585,-4.4614,3.8024,-0.15087,0
1.8314,6.3672,-0.036278,0.049554,0
2.7365,-5.0325,6.6608,-0.57889,0
0.9297,-3.7971,4.6429,-0.2957,0
-1.8584,7.886,-1.6643,-1.8384,0
1.9157,6.0816,0.23705,-2.0116,0
4.0215,-2.1914,2.4648,1.1409,0
4.0026,-3.5943,3.5573,0.26809,0
4.1757,10.2615,-3.8552,-4.3056,0
0.83292,7.5404,0.65005,-0.92544,0
5.3063,5.2684,-2.8904,-0.52716,0
2.5605,9.2683,-3.5913,-1.356,0
4.2899,9.1814,-4.6067,-4.3263,0
3.5156,10.1891,-4.2759,-4.978,0
0.68087,2.3259,4.9085,0.54998,0
1.3234,3.2964,0.2362,-0.11984,0
1.3264,1.0326,5.6566,-0.41337,0
-1.3,10.2678,-2.953,-5.8638,0
-2.2261,12.5398,2.9438,-3.5258,0
2.4196,6.4665,-0.75688,0.228,0
-0.36038,4.1158,3.1143,-0.37199,0
1.3562,3.2136,4.3465,0.78662,0
0.46901,-0.63321,7.3848,0.36507,0
3.8905,-2.1521,2.6302,1.1047,0
2.7744,6.8576,-1.0671,0.075416,0
4.5691,-4.4552,3.1769,0.0042961,0
0.57461,10.1105,-1.6917,-4.3922,0
4.0102,10.6568,-4.1388,-5.0646,0
3.0934,-2.9177,2.2232,0.22283,0
2.2034,5.9947,0.53009,0.84998,0
1.8114,7.6067,-0.9788,-2.4668,0
4.988,7.2052,-3.2846,-1.1608,0
2.483,6.6155,-0.79287,-0.90863,0
1.594,4.7055,1.3758,0.081882,0
-0.016103,9.7484,0.15394,-1.6134,0
3.8496,9.7939,-4.1508,-4.4582,0
0.9297,-3.7971,4.6429,-0.2957,0
4.4072,-0.070365,2.0416,1.1319,0
2.6946,6.7976,-0.40301,0.44912,0
3.4312,6.2637,-1.9513,-0.36165,0
1.3638,-4.7759,8.4182,-1.8836,0
0.89566,7.7763,-2.7473,-1.9353,0
4.068,-2.9363,2.1992,0.50084,0
2.877,-4.0599,3.6259,-0.32544,0
0.3223,-0.89808,8.0883,0.69222,0
-1.3,10.2678,-2.953,-5.8638,0
1.3419,-4.4221,8.09,-1.7349,0
2.5678,3.5136,0.61406,-0.40691,0
4.1349,6.1189,-2.4294,-0.19613,0
2.1464,6.0795,-0.5778,-2.2302,0
0.051979,7.0521,-2.0541,-3.1508,0
2.2928,9.0386,-3.2417,-1.2991,0
1.6849,8.7489,-1.2641,-1.3858,0
2.3729,10.4726,-3.0087,-3.2013,0
0.27451,9.2186,-3.2863,-4.8448,0
1.6032,-4.7863,8.5193,-2.1203,0
4.0215,-2.7004,2.4957,0.36636,0
5.7353,5.2808,-2.2598,0.075416,0
2.6718,5.6574,0.72974,-1.4892,0
2.9499,2.2493,1.3458,-0.037083,0
3.7352,9.5911,-3.9032,-3.3487,0
3.884,10.0277,-3.9298,-4.0819,0
3.5257,1.2829,1.9276,1.7991,0
4.4549,2.4976,1.0313,0.96894,0
-0.16108,-6.4624,8.3573,-1.5216,0
4.2164,9.4607,-4.9288,-5.2366,0
1.0607,2.4542,2.5188,-0.17027,0
3.5594,1.3078,1.291,1.6556,0
3.0009,5.8126,-2.2306,-0.66553,0
3.4667,-4.0724,4.2882,1.5418,0
3.966,3.9213,0.70574,0.33662,0
0.96414,5.616,2.2138,-0.12501,0
1.8205,6.7562,0.0099913,0.39481,0
-1.8584,7.886,-1.6643,-1.8384,0
4.0972,0.46972,1.6671,0.91593,0
3.3299,0.91254,1.5806,0.39352,0
-1.2528,10.2036,2.1787,-5.6038,0
0.5195,-3.2633,3.0895,-0.9849,0
0.3292,-4.4552,4.5718,-0.9888,0
0.88872,5.3449,2.045,-0.19355,0
3.5458,9.3718,-4.0351,-3.9564,0
3.2051,8.6889,-2.9033,-0.7819,0
2.6917,10.8161,-3.3,-4.2888,0
5.7823,5.5788,-2.4089,-0.056479,0
3.2294,7.7391,-0.37816,-2.5405,0
2.2526,9.9636,-3.1749,-2.9944,0
0.58836,10.7727,-1.3884,-4.3276,0
2.8523,9.0096,-3.761,-3.3371,0
1.5099,0.039307,6.2332,-0.30346,0
0.86202,2.6963,4.2908,0.54739,0
0.54777,10.3754,-1.5435,-4.1633,0
4.6361,-2.6611,2.8358,1.1991,0
3.7982,10.423,-4.1602,-4.9728,0
-0.36279,8.2895,-1.9213,-3.3332,0
2.1265,6.8783,0.44784,-2.2224,0
0.86736,5.5643,1.6765,-0.16769,0
2.6799,3.1349,0.34073,0.58489,0
4.3937,0.35798,2.0416,1.2004,0
1.3049,-0.15521,6.4911,-0.75346,0
1.9647,6.9383,0.57722,0.66377,0
0.3798,0.7098,0.7572,-0.4444,0
0.58982,7.4266,1.2353,-2.9595,0
-0.062025,6.1975,1.099,-1.131,0
4.223,1.1319,0.72202,0.96118,0
1.9818,9.2621,-3.521,-1.872,0
4.3483,11.1079,-4.0857,-4.2539,0
1.1518,1.3864,5.2727,-0.43536,0
-1.2576,1.5892,7.0078,0.42455,0
-2.484,12.1611,2.8204,-3.7418,0
4.8368,10.0132,-4.3239,-4.3276,0
1.742,-4.809,8.2142,-2.0659,0
3.4246,-0.14693,0.80342,0.29136,0
1.5691,6.3465,-0.1828,-2.4099,0
1.3087,4.9228,2.0013,0.22024,0
5.6272,10.0857,-4.2931,-3.8142,0
1.2138,8.7986,-2.1672,-0.74182,0
0.3798,0.7098,0.7572,-0.4444,0
0.5415,6.0319,1.6825,-0.46122,0
4.0524,5.6802,-1.9693,0.026279,0
3.6702,2.9942,0.85141,0.30688,0
2.4527,2.9653,0.20021,-0.056479,0
3.9121,2.9735,0.92852,0.60558,0
3.9364,10.5885,-3.725,-4.3133,0
5.681,7.795,-2.6848,-0.92544,0
3.5761,9.7753,-3.9795,-3.4638,0
2.6682,10.216,-3.4414,-4.0069,0
4.3848,-3.0729,3.0423,1.2741,0
0.96574,8.393,-1.361,-1.4659,0
4.9362,7.6046,-2.3429,-0.85302,0
-1.9458,11.2217,1.9079,-3.4405,0
1.1472,3.5985,1.9387,-0.43406,0
0.87256,9.2931,-0.7843,-2.1978,0
0.39559,6.8866,1.0588,-0.67587,0
3.8384,6.1851,-2.0439,-0.033204,0
2.5817,9.7546,-3.1749,-2.9957,0
3.8213,0.23175,2.0133,2.0564,0
0.3798,0.7098,0.7572,-0.4444,0
2.0962,2.4769,1.9379,-0.040962,0
0.94732,-0.57113,7.1903,-0.67587,0
2.8261,9.4007,-3.3034,-1.0509,0
0.0071249,8.3661,0.50781,-3.8155,0
4.7432,2.1086,0.1368,1.6543,0
3.8832,6.4023,-2.432,-0.98363,0
3.4776,8.811,-3.1886,-0.92285,0
1.1315,7.9212,1.093,-2.8444,0
1.9321,6.0423,0.26019,-2.053,0
2.5698,-4.4076,5.9856,0.078002,0
-0.12624,10.3216,-3.7121,-6.1185,0
3.3756,-4.0951,4.367,1.0698,0
0.5706,-0.0248,1.2421,-0.5621,0
0.88444,6.5906,0.55837,-0.44182,0
1.2999,2.5762,2.0107,-0.18967,0
4.9294,0.27727,0.20792,0.33662,0
3.9433,2.5017,1.5215,0.903,0
3.1896,5.7526,-0.18537,-0.30087,0
2.5328,7.528,-0.41929,-2.6478,0
5.7227,5.8312,-2.4097,-0.24527,0
2.5227,2.2369,2.7236,0.79438,0
1.9476,-4.7738,8.527,-1.8668,0
-0.10648,-0.76771,7.7575,0.64179,0
4.2475,1.4816,-0.48355,0.95343,0
2.8232,10.8513,-3.1466,-3.9784,0
4.2458,1.1981,0.66633,0.94696,0
1.4507,8.7903,-2.2324,-0.65259,0
3.9719,1.0367,0.75973,1.0013,0
3.6894,9.887,-4.0788,-4.3664,0
2.6463,-4.8152,6.3549,0.003003,0
2.2893,3.733,0.6312,-0.39786,0
2.0165,-0.25246,5.1707,1.0763,0
4.0446,11.1741,-4.3582,-4.7401,0
1.5701,7.9129,0.29018,-2.1953,0
4.3435,3.3295,0.83598,0.64955,0
1.8238,-6.7748,8.3873,-0.54139,0
1.1588,8.9331,-2.0807,-1.1272,0
4.0552,0.40143,1.4563,0.65343,0
0.95626,2.4728,4.4578,0.21636,0
-2.7914,1.7734,6.7756,-0.39915,0
1.105,7.4432,0.41099,-3.0332,0
2.5581,2.6218,1.8513,0.40257,0
3.7635,2.7811,0.66119,0.34179,0
1.0652,8.3682,-1.4004,-1.6509,0
5.7456,10.1808,-4.7857,-4.3366,0
5.086,3.2798,-1.2701,1.1189,0
4.9249,0.68906,0.77344,1.2095,0
3.946,6.8514,-1.5443,-0.5582,0
-0.278,8.1881,-3.1338,-2.5276,0
3.3951,1.1484,2.1401,2.0862,0
5.0429,-0.52974,0.50439,1.106,0
3.7758,7.1783,-1.5195,0.40128,0
4.0948,-2.9674,2.3689,0.75429,0
2.0153,0.43661,4.5864,-0.3151,0
3.5251,0.7201,1.6928,0.64438,0
2.5989,3.5178,0.7623,0.81119,0
1.8994,0.97462,4.2265,0.81377,0
3.6941,-3.9482,4.2625,1.1577,0
4.4295,-2.3507,1.7048,0.90946,0
2.1526,-6.1665,8.0831,-0.34355,0
0.38251,6.8121,1.8128,-0.61251,0
3.3577,-4.3062,6.0241,0.18274,0
3.5127,2.9073,1.0579,0.40774,0
-1.3612,10.694,1.7022,-2.9026,0
-0.278,8.1881,-3.1338,-2.5276,0
2.1881,2.7356,1.3278,-0.1832,0
-0.11996,6.8741,0.91995,-0.6694,0
3.7798,-3.3109,2.6491,0.066365,0
-0.048008,-0.56078,7.7215,0.453,0
4.3634,0.46351,1.4281,2.0202,0
0.51947,-3.2633,3.0895,-0.98492,0
2.3164,-2.628,3.1529,-0.08622,0
0.29961,7.1328,-0.31475,-1.1828,0
0.25035,9.3262,-3.6873,-6.2543,0
0.77805,6.6424,-1.1425,-1.0573,0
3.4465,2.9508,1.0271,0.5461,0
2.2429,-4.1427,5.2333,-0.40173,0
4.3365,-3.584,3.6884,0.74912,0
5.8519,5.3905,-2.4037,-0.061652,0
0.5706,-0.0248,1.2421,-0.5621,0
3.9771,11.1513,-3.9272,-4.3444,0
1.5478,9.1814,-1.6326,-1.7375,0
1.645,7.8612,-0.87598,-3.5569,0
3.6077,6.8576,-1.1622,0.28231,0
3.9166,10.2491,-4.0926,-4.4659,0
3.7522,-3.6978,3.9943,1.3051,0
1.3114,4.5462,2.2935,0.22541,0
5.1731,3.9606,-1.983,0.40774,0
3.2692,3.4184,0.20706,-0.066824,0
2.4012,1.6223,3.0312,0.71679,0
3.4916,8.5709,-3.0326,-0.59182,0
0.5195,-3.2633,3.0895,-0.9849,0
2.9856,7.2673,-0.409,-2.2431,0
-0.45062,-1.3678,7.0858,-0.40303,0
0.74841,7.2756,1.1504,-0.5388,0
5.1213,8.5565,-3.3917,-1.5474,0
0.040498,8.5234,1.4461,-3.9306,0
2.8672,10.0008,-3.2049,-3.1095,0
1.0182,9.109,-0.62064,-1.7129,0
3.8244,-3.1081,2.4537,0.52024,0
2.7961,2.121,1.8385,0.38317,0
3.5358,6.7086,-0.81857,0.47886,0
-0.7056,8.7241,2.2215,-4.5965,0
4.1542,7.2756,-2.4766,-1.2099,0
0.85574,0.0082678,6.6042,-0.53104,0
0.88298,0.66009,6.0096,-0.43277,0
0.38478,6.5989,-0.3336,-0.56466,0
3.1541,-5.1711,6.5991,0.57455,0
2.3969,0.23589,4.8477,1.437,0
4.0127,10.1477,-3.9366,-4.0728,0
2.6606,3.1681,1.9619,0.18662,0
3.931,1.8541,-0.023425,1.2314,0
0.01727,8.693,1.3989,-3.9668,0
0.14329,-1.0885,1.0039,0.48791,0
-3.1423,-13.0365,15.6773,-0.66165,0
2.2279,4.0951,-4.8037,-2.1112,0
0.66365,-0.045533,-0.18794,0.23447,0
-1.2244,1.7485,-1.4801,-1.4181,0
-2.7769,-5.6967,5.9179,0.37671,0
-0.29858,2.4769,-2.9512,-0.66165,0
0.50225,0.65388,-1.1793,0.39998,0
-4.577,3.4515,0.66719,-0.94742,0
-4.1429,2.7749,0.68261,-0.71984,0
-0.7351,1.7361,-1.4938,-1.1582,0
-0.75793,2.5349,-3.0464,-1.2629,0
-2.799,1.9679,-0.42357,-2.1125,0
-2.7338,0.45523,2.4391,0.21766,0
0.2952,4.8856,-5.149,-6.2323,0
