col1,col2,col3,col4,target
-2.7338,0.45523,2.4391,0.21766,1
1.6408,4.2503,-4.9023,-2.6621,1
0.81583,4.84,-5.2613,-6.0823,1
-3.2238,2.7935,0.32274,-0.86078,1
-2.0631,-1.5147,1.219,0.44524,1
-0.91318,-2.0113,-0.19565,0.066365,1
0.91315,3.3377,-4.0557,-1.6741,1
-4.2932,3.3419,0.77258,-0.99785,1
-1.7015,-0.010356,-0.99337,-0.53104,1
-2.0659,1.0512,-0.46298,-1.0974,1
-1.2568,-1.4733,2.8718,0.44653,1
-2.588,3.8654,-0.3336,-1.2797,1
-1.5322,-5.0966,6.6779,0.17498,1
-3.0731,-0.53181,2.3877,0.77627,1
-0.4294,-0.14693,0.044265,-0.15605,1
-1.522,-6.6383,5.7491,-0.10691,1
-0.89569,3.0025,-3.6067,-3.4457,1
-2.3211,3.166,-1.0002,-2.7151,1
-1.3414,-2.0776,2.8093,0.60688,1
-0.52645,-0.24832,-0.45613,0.41938,1
-3.1366,0.42212,2.6225,-0.064238,1
-2.5754,-5.6574,6.103,0.65214,1
1.296,4.2855,-4.8457,-2.9013,1
-3.4605,2.6901,0.16165,-1.0224,1
-2.3797,-1.4402,1.1273,0.16076,1
-1.2424,-1.7175,-0.52553,-0.21036,1
-0.75793,2.5349,-3.0464,-1.2629,1
-2.2173,1.4671,-0.72689,-1.1724,1
-3.2854,4.0372,-0.45356,-1.8228,1
-0.56877,1.4174,-1.4252,-1.1246,1
-2.3518,-4.8359,6.6479,-0.060358,1
0.030219,-1.0512,1.4024,0.77369,1
-2.5701,-6.8452,8.9999,2.1353,1
-0.77288,-7.4473,6.492,0.36119,1
0.0040545,0.62905,-0.64121,0.75817,1
-0.28696,3.1784,-3.5767,-3.1896,1
-1.4446,2.1438,-0.47241,-1.6677,1
-1.5449,-10.1498,9.6152,-1.2332,1
0.74521,3.6357,-4.4044,-4.1414,1
0.55298,-3.4619,1.7048,1.1008,1
1.2279,4.0309,-4.6435,-3.9125,1
-0.539,-5.167,3.4399,0.052141,1
1.5631,0.89599,-1.9702,0.65472,1
-2.8833,1.7713,0.68946,-0.4638,1
-1.4174,-2.2535,1.518,0.61981,1
0.4283,-0.94981,-1.0731,0.3211,1
1.5904,2.2121,-3.1183,-0.11725,1
1.7425,3.6833,-4.0129,-1.7207,1
-0.10234,1.8189,-2.2169,-0.56725,1
-1.6176,1.0926,-0.35502,-0.59958,1
-1.2786,-2.4087,4.5735,0.47627,1
-2.0529,3.8385,-0.79544,-1.2138,1
-3.1158,-8.6289,10.4403,0.97153,1
-1.6936,2.7852,-2.1835,-1.9276,1
-1.0292,-6.3879,5.5255,0.79955,1
-0.51003,-0.23591,0.020273,0.76334,1
-1.8076,-8.8131,8.7086,-0.21682,1
-1.4106,-7.108,5.6454,0.31335,1
0.48797,3.5674,-4.3882,-3.8116,1
0.0031201,-4.0061,1.7956,0.91722,1
1.2309,3.8923,-4.8277,-4.0069,1
-3.0799,0.60836,2.7039,-0.23751,1
0.75896,0.29176,-1.6506,0.83834,1
1.6799,4.2068,-4.5398,-2.3931,1
-0.8734,1.6533,-2.1964,-0.78061,1
-2.1234,1.1815,-0.55552,-0.81165,1
-2.899,-0.60424,2.6045,1.3776,1
-0.98193,2.7956,-1.2341,-1.5668,1
0.14329,-1.0885,1.0039,0.48791,1
-0.90784,-7.9026,6.7807,0.34179,1
-0.93587,-5.1008,4.5367,1.3866,1
-0.8172,3.3812,-3.6684,-3.456,1
0.11806,0.39108,-0.98223,0.42843,1
0.11686,3.735,-4.4379,-4.3741,1
-1.2369,-1.6906,2.518,0.51636,1
-1.8439,-8.6475,7.6796,-0.66682,1
0.67886,4.1199,-4.569,-4.1414,1
-0.70867,-5.5602,4.0483,0.903,1
1.7875,4.78,-5.1362,-3.2362,1
0.27331,4.8773,-4.9194,-5.8198,1
-0.8471,3.1329,-3.0112,-2.9388,1
-3.7747,2.5162,0.83341,-0.30993,1
-0.60254,1.7237,-2.1501,-0.77027,1
-2.1059,1.1815,-0.53324,-0.82716,1
-2.0441,1.2271,0.18564,-1.091,1
-0.11716,0.60422,-0.38587,-0.059065,1
-0.82601,2.9611,-1.2864,-1.4647,1
0.31803,-0.99326,1.0947,0.88619,1
-1.366,0.18416,0.90539,1.5806,1
0.37637,-0.82358,0.78543,0.74524,1
-0.55355,-7.9233,6.7156,0.74394,1
0.12126,0.22347,-0.47327,0.97024,1
-1.3946,2.3134,-0.44499,-1.4905,1
-0.69879,-3.3771,4.1211,1.5043,1
-0.62684,-6.301,4.7843,1.106,1
0.64376,3.764,-4.4738,-4.0483,1
-2.9821,4.1986,-0.5898,-3.9642,1
-1.4628,-1.5706,2.4357,0.49826,1
-1.7101,-8.7903,7.9735,-0.45475,1
0.74428,-3.7723,1.6131,1.5754,1
2.0177,1.7982,-2.9581,0.2099,1
1.164,3.913,-4.5544,-3.8672,1
-2.5919,-1.0553,3.8949,0.77757,1
-1.8046,-6.8141,6.7019,1.1681,1
-0.71868,-5.7154,3.8298,1.0233,1
-3.0193,1.7775,0.73745,-0.45346,1
-0.1269,-1.1505,-0.95138,0.57843,1
1.4501,3.6067,-4.0557,-1.5966,1
-4.1429,2.7749,0.68261,-0.71984,1
-1.0555,0.79459,-1.6968,-0.46768,1
-0.49948,1.7734,-2.2469,-0.68104,1
-1.9881,0.99945,-0.28562,-0.70044,1
-1.7589,-6.4624,8.4773,0.31981,1
-2.3629,-0.10554,1.9336,1.1358,1
-3.3884,-8.215,10.3315,0.98187,1
-1.6386,3.3584,-1.7302,-3.5646,1
-0.41645,0.32487,-0.33617,-0.36036,1
-1.5877,-6.6072,5.8022,0.31593,1
-0.53072,-0.097265,-0.21793,1.0426,1
-1.6988,-7.1163,5.7902,0.16723,1
-0.36025,-4.449,2.1067,0.94308,1
1.0117,0.9022,-2.3506,0.42714,1
0.96708,3.8426,-4.9314,-4.1323,1
-3.3203,-0.02691,2.9618,-0.44958,1
-2.565,-5.7899,6.0122,0.046968,1
-1.5951,-6.572,4.7689,-0.94354,1
0.7049,0.17174,-1.7859,0.36119,1
1.7331,3.9544,-4.7412,-2.5017,1
-0.87874,-2.2121,-0.051701,0.099985,1
-0.59587,2.4811,-2.8673,-0.89828,1
-0.89542,2.0279,-2.3652,-1.2746,1
-3.2778,1.8023,0.1805,-2.3931,1
-2.4725,-0.40145,1.4855,1.1189,1
-1.9725,2.8825,-2.3086,-2.3724,1
-1.7886,-6.3486,5.6154,0.42584,1
-2.9138,-9.4711,9.7668,-0.60216,1
-2.7723,3.2777,-0.9351,-3.1457,1
-1.6641,-1.3678,1.997,0.52283,1
-2.4349,-9.2497,8.9922,-0.50001,1
-1.9551,-6.9756,5.5383,-0.12889,1
0.025013,3.3998,-4.4327,-4.2655,1
-2.456,-0.24418,1.4041,-0.45863,1
-2.9662,-10.3257,8.784,-2.1138,1
0.61652,3.8944,-4.7275,-4.3948,1
-1.8356,-6.7562,5.0585,-0.55044,1
0.30081,0.17381,-1.7542,0.48921,1
0.6212,3.6771,-4.0771,-2.0711,1
-3.5359,0.30417,0.6569,-0.2957,1
-1.0941,2.3072,-2.5237,-1.4453,1
-2.4458,1.6285,-0.88541,-1.4802,1
-3.551,1.8955,0.1865,-2.4409,1
-0.77688,0.13036,-0.031137,-0.35389,1
-2.5084,-0.22763,1.488,1.2069,1
-1.8387,-6.301,5.6506,0.19567,1
-3,-9.1566,9.5766,-0.73018,1
-0.87834,3.257,-3.6778,-3.2944,1
-2.1241,-6.8969,5.5992,-0.47156,1
-0.071503,3.7412,-4.5415,-4.2526,1
-3.3553,0.35591,2.6473,-0.37846,1
0.52374,3.644,-4.0746,-1.9909,1
-0.76794,3.4598,-3.4405,-3.4276,1
-2.1674,0.12415,-1.0465,-0.86208,1
-0.9607,2.6963,-3.1226,-1.3121,1
-3.3458,-0.50491,2.6328,0.53705,1
-1.1188,3.3357,-1.3455,-1.9573,1
0.55939,-0.3104,0.18307,0.44653,1
-1.6029,-0.38903,1.62,1.9103,1
-0.49281,3.0605,-1.8356,-2.834,1
0.66365,-0.045533,-0.18794,0.23447,1
-0.72068,-6.7583,5.8408,0.62369,1
-1.9966,-9.5001,9.682,-0.12889,1
-2.0545,-10.8679,9.4926,-1.4116,1
0.2346,-4.5152,2.1195,1.4448,1
1.581,0.86909,-2.3138,0.82412,1
1.5514,3.8013,-4.9143,-3.7483,1
1.2572,4.8731,-5.2861,-5.8741,1
-1.5851,-2.1562,1.7082,0.9017,1
-3.3924,3.3564,-0.72004,-3.5233,1
-4.0786,2.9239,0.87026,-0.65389,1
0.066129,2.4914,-2.9401,-0.62156,1
-1.1667,-1.4237,2.9241,0.66119,1
-2.41,3.7433,-0.40215,-1.2953,1
0.40614,1.3492,-1.4501,-0.55949,1
-1.3887,-4.8773,6.4774,0.34179,1
-2.5419,-0.65804,2.6842,1.1952,1
3.866,-2.6383,1.9242,0.10645,0
3.4566,9.5228,-4.0112,-3.5944,0
3.2032,5.7588,-0.75345,-0.61251,0
1.2247,8.7779,-2.2135,-0.80647,0
3.9899,-2.7066,2.3946,0.86291,0
4.6765,-3.3895,3.4896,1.4771,0
2.6719,3.0646,0.37158,0.58619,0
0.80355,2.8473,4.3439,0.6017,0
5.2423,11.0272,-4.353,-4.1013,0
5.7867,7.8902,-2.6196,-0.48708,0
0.3292,-4.4552,4.5718,-0.9888,0
0.93584,8.8855,-1.6831,-1.6599,0
6.5633,9.8187,-4.4113,-3.2258,0
4.8906,-3.3584,3.4202,1.0905,0
1.4884,3.6274,3.308,0.48921,0
3.6289,0.81322,1.6277,0.77627,0
4.5679,3.1929,-2.1055,0.29653,0
3.4805,9.7008,-3.7541,-3.4379,0
0.96441,5.8395,2.3235,0.066365,0
-0.7869,9.5663,-3.7867,-7.5034,0
3.9102,6.065,-2.4534,-0.68234,0
1.6349,3.286,2.8753,0.087054,0
5.807,5.0097,-2.2384,0.43878,0
2.888,0.44696,4.5907,-0.24398,0
4.2586,11.2962,-4.0943,-4.3457,0
1.7939,-1.1174,1.5454,-0.26079,0
2.5367,2.599,2.0938,0.20085,0
4.6054,-4.0765,2.7587,0.31981,0
0.12326,8.9848,-0.9351,-2.4332,0
4.7181,10.0153,-3.9486,-3.8582,0
4.1654,-3.4495,3.643,1.0879,0
0.24835,7.6439,0.9885,-0.87371,0
4.0296,2.6756,0.80685,0.71679,0
3.8027,0.81529,2.1041,1.0245,0
4.3064,8.2068,-2.7824,-1.4336,0
3.2718,1.7837,2.1161,0.61334,0
5.1129,-0.49871,0.62863,1.1189,0
3.3397,-4.6145,3.9823,-0.23751,0
4.2027,0.22761,0.96108,0.97282,0
3.5438,1.2395,1.997,2.1547,0
-1.8584,7.886,-1.6643,-1.8384,0
2.9163,10.8306,-3.3437,-4.122,0
3.9922,-4.4676,3.7304,-0.1095,0
1.518,5.6946,0.094818,-0.026738,0
2.5331,2.9135,-0.822,-0.12243,0
3.8969,7.4163,-1.8245,0.14007,0
0.9297,-3.7971,4.6429,-0.2957,0
4.0713,10.4023,-4.1722,-4.7582,0
2.994,7.2011,-1.2153,0.3211,0
3.7818,-2.8846,2.2558,-0.15734,0
0.4339,5.5395,2.033,-0.40432,0
4.1605,11.2196,-3.6136,-4.0819,0
2.0911,0.94358,4.5512,1.234,0
3.8481,10.1539,-3.8561,-4.2228,0
3.4591,11.112,-4.2039,-5.0931,0
1.9358,8.1654,-0.023425,-2.2586,0
2.2634,-4.4862,3.6558,-0.61251,0
5.0452,3.8964,-1.4304,0.86291,0
3.5499,8.6165,-3.2794,-1.2009,0
0.17346,7.8695,0.26876,-3.7883,0
4.8851,1.5995,-0.00029081,1.6401,0
0.5706,-0.0248,1.2421,-0.5621,0
3.6582,5.6864,-1.7157,-0.23751,0
2.9421,7.4101,-0.97709,-0.88406,0
3.2585,-4.4614,3.8024,-0.15087,0
4.5645,-3.6275,2.8684,0.27714,0
0.9297,-3.7971,4.6429,-0.2957,0
4.8272,3.0687,0.68604,0.80731,0
1.9157,6.0816,0.23705,-2.0116,0
4.0215,-2.1914,2.4648,1.1409,0
5.8862,5.8747,-2.8167,-0.30087,0
4.0026,-3.5943,3.5573,0.26809,0
-0.78689,9.5663,-3.7867,-7.5034,0
5.3063,5.2684,-2.8904,-0.52716,0
2.1721,-0.73874,5.4672,-0.72371,0
3.5156,10.1891,-4.2759,-4.978,0
0.68087,2.3259,4.9085,0.54998,0
4.1962,0.74493,0.83256,0.753,0
1.3234,3.2964,0.2362,-0.11984,0
1.3264,1.0326,5.6566,-0.41337,0
-0.16735,7.6274,1.2061,-3.6241,0
2.4196,6.4665,-0.75688,0.228,0
1.0987,0.6394,5.989,-0.58277,0
4.6464,10.5326,-4.5852,-4.206,0
1.3562,3.2136,4.3465,0.78662,0
0.5706,-0.0248,1.2421,-0.5621,0
3.1219,-3.137,1.9259,-0.37458,0
5.4944,1.5478,0.041694,1.9284,0
2.7296,2.8701,0.51124,0.5099,0
3.8905,-2.1521,2.6302,1.1047,0
3.9994,0.90427,1.1693,1.6892,0
2.0597,-0.99326,5.2119,-0.29312,0
0.3798,0.7098,0.7572,-0.4444,0
1.0135,8.4551,-1.672,-2.0815,0
4.5691,-4.4552,3.1769,0.0042961,0
0.57461,10.1105,-1.6917,-4.3922,0
4.0102,10.6568,-4.1388,-5.0646,0
4.1425,-3.6792,3.8281,1.6297,0
3.1557,2.8908,0.59693,0.79825,0
1.594,4.7055,1.3758,0.081882,0
-0.016103,9.7484,0.15394,-1.6134,0
3.4312,6.2637,-1.9513,-0.36165,0
4.052,-0.16555,0.45383,0.51248,0
2.877,-4.0599,3.6259,-0.32544,0
3.2422,6.2265,0.12224,-1.4466,0
2.5678,3.5136,0.61406,-0.40691,0
4.1349,6.1189,-2.4294,-0.19613,0
0.051979,7.0521,-2.0541,-3.1508,0
1.2706,8.035,-0.19651,-2.1888,0
2.9719,6.8369,-0.2702,0.71291,0
2.3729,10.4726,-3.0087,-3.2013,0
1.0284,9.767,-1.3687,-1.7853,0
0.27451,9.2186,-3.2863,-4.8448,0
4.2478,7.6956,-2.7696,-1.0767,0
4.0215,-2.7004,2.4957,0.36636,0
1.5902,2.2948,3.2403,0.18404,0
2.1274,5.1939,-1.7971,-1.1763,0
5.7353,5.2808,-2.2598,0.075416,0
2.9499,2.2493,1.3458,-0.037083,0
0.5195,-3.2633,3.0895,-0.9849,0
3.884,10.0277,-3.9298,-4.0819,0
3.5257,1.2829,1.9276,1.7991,0
4.4549,2.4976,1.0313,0.96894,0
4.2164,9.4607,-4.9288,-5.2366,0
1.6988,2.9094,2.9044,0.11033,0
3.5594,1.3078,1.291,1.6556,0
3.0009,5.8126,-2.2306,-0.66553,0
3.4667,-4.0724,4.2882,1.5418,0
3.966,3.9213,0.70574,0.33662,0
1.8205,6.7562,0.0099913,0.39481,0
4.0329,0.23175,0.89082,1.1823,0
3.5982,7.1307,-1.3035,0.21248,0
-1.8584,7.886,-1.6643,-1.8384,0
3.1088,3.1122,0.80857,0.4336,0
0.5195,-3.2633,3.0895,-0.9849,0
0.3292,-4.4552,4.5718,-0.9888,0
2.7206,9.0821,-3.3111,-0.96811,0
1.7452,4.8028,2.0878,0.62627,0
2.805,0.57732,1.3424,1.2133,0
3.8999,1.734,1.6011,0.96765,0
3.2294,7.7391,-0.37816,-2.5405,0
2.1948,1.3781,1.1582,0.85774,0
0.74307,11.17,-1.3824,-4.0728,0
2.8523,9.0096,-3.761,-3.3371,0
4.2772,2.4955,0.48554,0.36119,0
5.4188,10.1457,-4.084,-3.6991,0
3.8117,10.1457,-4.0463,-4.5629,0
0.54777,10.3754,-1.5435,-4.1633,0
3.7831,10.0526,-3.8869,-3.7366,0
1.2616,4.4303,-1.3335,-1.7517,0
2.6799,3.1349,0.34073,0.58489,0
-0.39816,5.9781,1.3912,-1.1621,0
1.9647,6.9383,0.57722,0.66377,0
3.0864,-2.5845,2.2309,0.30947,0
0.3798,0.7098,0.7572,-0.4444,0
-0.062025,6.1975,1.099,-1.131,0
0.64295,7.1018,0.3493,-0.41337,0
1.941,0.46351,4.6472,1.0879,0
3.7767,9.7794,-3.9075,-3.5323,0
1.1518,1.3864,5.2727,-0.43536,0
4.8368,10.0132,-4.3239,-4.3276,0
3.4246,-0.14693,0.80342,0.29136,0
1.5691,6.3465,-0.1828,-2.4099,0
0.3798,0.7098,0.7572,-0.4444,0
0.5415,6.0319,1.6825,-0.46122,0
4.7285,2.1065,-0.28305,1.5625,0
3.359,9.8022,-3.8209,-3.7133,0
3.6702,2.9942,0.85141,0.30688,0
1.3349,6.1189,0.46497,0.49826,0
3.9364,10.5885,-3.725,-4.3133,0
0.77124,9.0862,-1.2281,-1.4996,0
3.0948,8.7324,-2.9007,-0.96682,0
4.9362,7.6046,-2.3429,-0.85302,0
5.7403,-0.44284,0.38015,1.3763,0
2.9742,8.96,-2.9024,-1.0379,0
0.87256,9.2931,-0.7843,-2.1978,0
2.5817,9.7546,-3.1749,-2.9957,0
0.3798,0.7098,0.7572,-0.4444,0
2.0962,2.4769,1.9379,-0.040962,0
2.8261,9.4007,-3.3034,-1.0509,0
0.0071249,8.3661,0.50781,-3.8155,0
3.8832,6.4023,-2.432,-0.98363,0
2.8237,2.8597,0.19678,0.57196,0
2.5698,-4.4076,5.9856,0.078002,0
3.3756,-4.0951,4.367,1.0698,0
0.5706,-0.0248,1.2421,-0.5621,0
1.2999,2.5762,2.0107,-0.18967,0
4.9294,0.27727,0.20792,0.33662,0
2.565,8.633,-2.9941,-1.3082,0
3.577,2.4004,1.8908,0.73231,0
5.9374,6.1664,-2.5905,-0.36553,0
3.4669,6.87,-1.0568,-0.73147,0
3.1896,5.7526,-0.18537,-0.30087,0
2.1319,-2.0403,2.5574,-0.061652,0
0.33111,4.5731,2.057,-0.18967,0
2.2091,7.4556,-1.3284,-3.3021,0
2.5328,7.528,-0.41929,-2.6478,0
3.6244,1.4609,1.3501,1.9284,0
3.3583,10.3567,-3.7301,-3.6991,0
2.7659,0.66216,4.1494,-0.28406,0
0.72252,-0.053811,5.6703,-1.3509,0
3.6667,4.302,0.55923,0.33791,0
4.1038,-4.8069,3.3491,-0.49225,0
1.4507,8.7903,-2.2324,-0.65259,0
1.8533,6.1458,1.0176,-2.0401,0
3.534,9.3614,-3.6316,-1.2461,0
4.0405,0.51524,1.0279,1.106,0
2.0165,-0.25246,5.1707,1.0763,0
4.0446,11.1741,-4.3582,-4.7401,0
2.1752,-0.8091,5.1022,-0.67975,0
0.33565,6.8369,0.69718,-0.55691,0
0.93611,8.6413,-1.6351,-1.3043,0
0.95626,2.4728,4.4578,0.21636,0
5.2032,3.5116,-1.2538,1.0129,0
1.0652,8.3682,-1.4004,-1.6509,0
5.086,3.2798,-1.2701,1.1189,0
3.4092,5.4049,-2.5228,-0.89958,0
2.5089,6.841,-0.029423,0.44912,0
-0.2062,9.2207,-3.7044,-6.8103,0
3.946,6.8514,-1.5443,-0.5582,0
3.7758,7.1783,-1.5195,0.40128,0
4.6562,7.6398,-2.4243,-1.2384,0
3.5251,0.7201,1.6928,0.64438,0
1.8994,0.97462,4.2265,0.81377,0
3.8846,-3.0336,2.5334,0.20214,0
4.1665,-0.4449,0.23448,0.27843,0
0.94225,5.8561,1.8762,-0.32544,0
5.1321,-0.031048,0.32616,1.1151,0
3.0333,-2.5928,2.3183,0.303,0
2.9233,6.0464,-0.11168,-0.58665,0
1.162,10.2926,-1.2821,-4.0392,0
3.7791,2.5762,1.3098,0.5655,0
2.6562,10.7044,-3.3085,-4.0767,0
-0.278,8.1881,-3.1338,-2.5276,0
4.2756,-2.6528,2.1375,0.94437,0
3.7798,-3.3109,2.6491,0.066365,0
5.3586,3.7557,-1.7345,1.0789,0
4.3634,0.46351,1.4281,2.0202,0
0.51947,-3.2633,3.0895,-0.98492,0
1.3754,8.8793,-1.9136,-0.53751,0
0.25035,9.3262,-3.6873,-6.2543,0
2.4673,1.3926,1.7125,0.41421,0
0.77805,6.6424,-1.1425,-1.0573,0
3.4465,2.9508,1.0271,0.5461,0
2.2429,-4.1427,5.2333,-0.40173,0
3.7321,-3.884,3.3577,-0.0060486,0
4.3365,-3.584,3.6884,0.74912,0
4.0715,7.6398,-2.0824,-1.1698,0
0.76163,5.8209,1.1959,-0.64613,0
2.6213,5.7919,0.065686,-1.5759,0
3.0242,-3.3378,2.5865,-0.54785,0
3.2403,-3.7082,5.2804,0.41291,0
3.9262,6.0299,-2.0156,-0.065531,0
5.591,10.4643,-4.3839,-4.3379,0
3.7022,6.9942,-1.8511,-0.12889,0
4.364,-3.1039,2.3757,0.78532,0
5.1731,3.9606,-1.983,0.40774,0
2.4012,1.6223,3.0312,0.71679,0
4.7965,6.9859,-1.9967,-0.35001,0
0.5195,-3.2633,3.0895,-0.9849,0
2.9856,7.2673,-0.409,-2.2431,0
4.0932,5.4132,-1.8219,0.23576,0
1.7748,-0.76978,5.5854,1.3039,0
5.2012,0.32694,0.17965,1.1797,0
-0.45062,-1.3678,7.0858,-0.40303,0
4.8451,8.1116,-2.9512,-1.4724,0
5.1213,8.5565,-3.3917,-1.5474,0
0.37984,0.70975,0.75716,-0.44441,0
2.8672,10.0008,-3.2049,-3.1095,0
1.0182,9.109,-0.62064,-1.7129,0
3.5358,6.7086,-0.81857,0.47886,0
4.1542,7.2756,-2.4766,-1.2099,0
0.92703,9.4318,-0.66263,-1.6728,0
0.66191,9.6594,-0.28819,-1.6638,0
4.6499,7.6336,-1.9427,-0.37458,0
4.0422,-4.391,4.7466,1.137,0
4.7114,2.0755,-0.2702,1.2379,0
2.6606,3.1681,1.9619,0.18662,0
3.931,1.8541,-0.023425,1.2314,0
3.2414,0.40971,1.4015,1.1952,0
2.2504,3.5757,0.35273,0.2836,0
-1.9409,-8.6848,9.155,0.94049,0
-0.89409,3.1991,-1.8219,-2.9452,0
-3.7244,1.9037,-0.035421,-2.5095,0
-0.24037,-1.7837,2.135,1.2418,0
-1.8483,0.31038,0.77344,1.4189,0
-0.95403,1.9824,-2.3163,-1.1957,0
0.84546,3.4826,-3.6307,-1.3961,0
2.1943,4.5503,-4.976,-2.7254,0
-0.37013,-5.554,4.7749,1.547,0
-4.577,3.4515,0.66719,-0.94742,0
-3.9204,4.0723,-0.23678,-2.1151,0
0.33325,3.3108,-4.5081,-4.012,0
-0.64326,2.4748,-2.9452,-1.0276,0
-1.6662,-0.30005,1.4238,0.024986,0
-3.6227,3.9958,-0.35845,-3.9047,0
1.5077,1.9596,-3.0584,-0.12243,0
-1.5732,1.0636,-0.71232,-0.8388,0
-2.1668,1.5933,0.045122,-1.678,0
-1.4454,-8.4385,8.8483,0.96894,0
0.062525,2.9301,-3.5467,-2.6737,0
-2.2918,-7.257,7.9597,0.9211,0
-2.9883,0.31245,0.45041,0.068951,0
-2.7083,-6.8266,7.5339,0.59007,0
0.75108,1.9161,-3.1098,-0.20518,0
-0.17296,-1.1816,1.3818,0.7336,0
-2.2083,-9.1069,8.9991,-0.28406,0
-0.28015,3.0729,-3.3857,-2.9155,0
1.3183,1.9017,-3.3111,0.065071,0
-0.21394,-0.68287,0.096532,1.1965,0
0.83625,1.1071,-2.4706,-0.062945,0
-4.4996,3.4288,0.56265,-1.1672,0
-0.49241,0.89392,-1.6283,-0.56854,0
-0.30432,2.6528,-2.7756,-0.65647,0
-1.7279,-6.841,8.9494,0.68058,0
-2.0891,-0.48422,1.704,1.7435,0
-1.5621,-2.2121,4.2591,0.27972,0
