col1,col2,col3,col4,target
0.11739,6.2761,-1.5495,-2.4746,0
0.19081,9.1297,-3.725,-5.8224,0
1.6426,3.0149,0.22849,-0.147,0
-0.69572,8.6165,1.8419,-4.3289,0
2.9421,7.4101,-0.97709,-0.88406,0
-1.7559,11.9459,3.0946,-4.8978,0
-1.2537,10.8803,1.931,-4.3237,0
3.2585,-4.4614,3.8024,-0.15087,0
1.8314,6.3672,-0.036278,0.049554,0
4.5645,-3.6275,2.8684,0.27714,0
3.9663,10.1684,-4.1131,-4.6056,0
-1.8584,7.886,-1.6643,-1.8384,0
1.9157,6.0816,0.23705,-2.0116,0
4.0215,-2.1914,2.4648,1.1409,0
5.8862,5.8747,-2.8167,-0.30087,0
-0.78689,9.5663,-3.7867,-7.5034,0
0.83292,7.5404,0.65005,-0.92544,0
5.3063,5.2684,-2.8904,-0.52716,0
2.5605,9.2683,-3.5913,-1.356,0
4.2899,9.1814,-4.6067,-4.3263,0
0.68087,2.3259,4.9085,0.54998,0
0.5706,-0.0248,1.2421,-0.5621,0
3.1219,-3.137,1.9259,-0.37458,0
-1.3389,1.552,7.0806,1.031,0
-2.3361,11.9604,3.0835,-5.4435,0
0.46901,-0.63321,7.3848,0.36507,0
2.7296,2.8701,0.51124,0.5099,0
2.0466,2.03,2.1761,-0.083634,0
1.6406,3.5488,1.3964,-0.36424,0
4.2134,-2.806,2.0116,0.67412,0
2.0597,-0.99326,5.2119,-0.29312,0
1.0135,8.4551,-1.672,-2.0815,0
4.1425,-3.6792,3.8281,1.6297,0
3.0934,-2.9177,2.2232,0.22283,0
2.2034,5.9947,0.53009,0.84998,0
3.0329,2.2948,2.1135,0.35084,0
3.7731,7.2073,-1.6814,-0.94742,0
3.1557,2.8908,0.59693,0.79825,0
1.594,4.7055,1.3758,0.081882,0
-0.016103,9.7484,0.15394,-1.6134,0
3.8496,9.7939,-4.1508,-4.4582,0
0.9297,-3.7971,4.6429,-0.2957,0
4.9342,2.4107,-0.17594,1.6245,0
3.8417,10.0215,-4.2699,-4.9159,0
5.3915,9.9946,-3.8081,-3.3642,0
2.6946,6.7976,-0.40301,0.44912,0
5.2756,0.13863,0.12138,1.1435,0
4.052,-0.16555,0.45383,0.51248,0
1.9265,7.7557,-0.16823,-3.0771,0
4.068,-2.9363,2.1992,0.50084,0
0.3223,-0.89808,8.0883,0.69222,0
-1.3,10.2678,-2.953,-5.8638,0
1.7747,-6.4334,8.15,-0.89828,0
0.44125,2.9487,4.3225,0.7155,0
3.2422,6.2265,0.12224,-1.4466,0
-2.2153,11.9625,0.078538,-7.7853,0
4.1349,6.1189,-2.4294,-0.19613,0
1.934,-9.28e-06,4.816,-0.33967,0
2.5068,1.1588,3.9249,0.12585,0
1.2706,8.035,-0.19651,-2.1888,0
1.143,0.83391,5.4552,-0.56984,0
2.9719,6.8369,-0.2702,0.71291,0
1.6849,8.7489,-1.2641,-1.3858,0
2.3729,10.4726,-3.0087,-3.2013,0
1.0284,9.767,-1.3687,-1.7853,0
0.27451,9.2186,-3.2863,-4.8448,0
4.2478,7.6956,-2.7696,-1.0767,0
4.0215,-2.7004,2.4957,0.36636,0
5.0297,-4.9704,3.5025,-0.23751,0
2.1274,5.1939,-1.7971,-1.1763,0
1.1811,8.3847,-2.0567,-0.90345,0
5.7353,5.2808,-2.2598,0.075416,0
2.6718,5.6574,0.72974,-1.4892,0
1.5799,-4.7076,7.9186,-1.5487,0
2.9499,2.2493,1.3458,-0.037083,0
4.4549,2.4976,1.0313,0.96894,0
-0.16108,-6.4624,8.3573,-1.5216,0
4.2164,9.4607,-4.9288,-5.2366,0
3.5152,6.8224,-0.67377,-0.46898,0
1.0607,2.4542,2.5188,-0.17027,0
2.0421,1.2436,4.2171,0.90429,0
3.5594,1.3078,1.291,1.6556,0
1.0191,2.33,4.9334,0.82929,0
0.96414,5.616,2.2138,-0.12501,0
1.8205,6.7562,0.0099913,0.39481,0
4.9923,7.8653,-2.3515,-0.71984,0
4.0329,0.23175,0.89082,1.1823,0
0.66018,10.3878,-1.4029,-3.9151,0
3.5982,7.1307,-1.3035,0.21248,0
4.0972,0.46972,1.6671,0.91593,0
3.1088,3.1122,0.80857,0.4336,0
-4.2859,8.5234,3.1392,-0.91639,0
0.5195,-3.2633,3.0895,-0.9849,0
2.7206,9.0821,-3.3111,-0.96811,0
3.2051,8.6889,-2.9033,-0.7819,0
-2.3242,11.5176,1.8231,-5.375,0
2.805,0.57732,1.3424,1.2133,0
0.74307,11.17,-1.3824,-4.0728,0
1.9105,8.871,-2.3386,-0.75604,0
-1.9922,11.6542,2.6542,-5.2107,0
1.5099,0.039307,6.2332,-0.30346,0
5.4188,10.1457,-4.084,-3.6991,0
0.86202,2.6963,4.2908,0.54739,0
3.8117,10.1457,-4.0463,-4.5629,0
0.54777,10.3754,-1.5435,-4.1633,0
2.3718,7.4908,0.015989,-1.7414,0
3.7982,10.423,-4.1602,-4.9728,0
-2.2623,12.1177,0.28846,-7.7581,0
-0.39816,5.9781,1.3912,-1.1621,0
1.9647,6.9383,0.57722,0.66377,0
3.0864,-2.5845,2.2309,0.30947,0
1.941,0.46351,4.6472,1.0879,0
4.0047,0.45937,1.3621,1.6181,0
1.9818,9.2621,-3.521,-1.872,0
-1.2576,1.5892,7.0078,0.42455,0
1.9572,-5.1153,8.6127,-1.4297,0
-2.484,12.1611,2.8204,-3.7418,0
4.8368,10.0132,-4.3239,-4.3276,0
1.9429,6.3961,0.092248,0.58102,0
3.4246,-0.14693,0.80342,0.29136,0
2.5503,-4.9518,6.3729,-0.41596,0
2.229,9.6325,-3.1123,-2.7164,0
5.6272,10.0857,-4.2931,-3.8142,0
0.3798,0.7098,0.7572,-0.4444,0
0.5415,6.0319,1.6825,-0.46122,0
3.1887,-3.4143,2.7742,-0.2026,0
3.9121,2.9735,0.92852,0.60558,0
3.9364,10.5885,-3.725,-4.3133,0
5.681,7.795,-2.6848,-0.92544,0
3.5761,9.7753,-3.9795,-3.4638,0
2.6682,10.216,-3.4414,-4.0069,0
0.77445,9.0552,-2.4089,-1.3884,0
0.96574,8.393,-1.361,-1.4659,0
-2.6989,12.1984,0.67661,-8.5482,0
1.1472,3.5985,1.9387,-0.43406,0
2.5817,9.7546,-3.1749,-2.9957,0
3.8213,0.23175,2.0133,2.0564,0
3.4893,6.69,-1.2042,-0.38751,0
-1.7781,0.8546,7.1303,0.027572,0
4.7432,2.1086,0.1368,1.6543,0
3.4776,8.811,-3.1886,-0.92285,0
1.1315,7.9212,1.093,-2.8444,0
1.9321,6.0423,0.26019,-2.053,0
-1.8411,10.8306,2.769,-3.0901,0
2.8084,11.3045,-3.3394,-4.4194,0
2.5698,-4.4076,5.9856,0.078002,0
-0.048008,-1.6037,8.4756,0.75558,0
3.8644,3.7061,0.70403,0.35214,0
1.2999,2.5762,2.0107,-0.18967,0
2.0051,-6.8638,8.132,-0.2401,0
2.565,8.633,-2.9941,-1.3082,0
2.093,8.3061,0.022844,-3.2724,0
4.6014,5.6264,-2.1235,0.19309,0
5.0617,-0.35799,0.44698,0.99868,0
-0.2951,9.0489,-0.52725,-2.0789,0
3.9433,2.5017,1.5215,0.903,0
5.9374,6.1664,-2.5905,-0.36553,0
2.0153,1.8479,3.1375,0.42843,0
1.762,4.3682,2.1384,0.75429,0
4.2406,-2.4852,1.608,0.7155,0
0.81356,9.1566,-2.1492,-4.1814,0
0.52855,0.96427,4.0243,-1.0483,0
0.33111,4.5731,2.057,-0.18967,0
2.2091,7.4556,-1.3284,-3.3021,0
2.5328,7.528,-0.41929,-2.6478,0
3.6244,1.4609,1.3501,1.9284,0
-1.3885,12.5026,0.69118,-7.5487,0
5.7227,5.8312,-2.4097,-0.24527,0
3.3583,10.3567,-3.7301,-3.6991,0
4.2475,1.4816,-0.48355,0.95343,0
3.9772,0.33521,2.2566,2.1625,0
4.2458,1.1981,0.66633,0.94696,0
4.1038,-4.8069,3.3491,-0.49225,0
3.4647,-3.9172,3.9746,0.36119,0
3.5288,0.71596,1.9507,1.9375,0
3.9719,1.0367,0.75973,1.0013,0
3.534,9.3614,-3.6316,-1.2461,0
1.5673,7.9274,-0.056842,-2.1694,0
-0.33729,-0.64976,7.6659,0.72326,0
-2.4604,12.7302,0.91738,-7.6418,0
4.1195,10.9258,-3.8929,-4.1802,0
2.0193,0.82356,4.6369,1.4202,0
1.5701,7.9129,0.29018,-2.1953,0
2.6415,7.586,-0.28562,-1.6677,0
5.0214,8.0764,-3.0515,-1.7155,0
4.3435,3.3295,0.83598,0.64955,0
3.9382,0.9291,0.78543,0.6767,0
2.2517,-5.1422,4.2916,-1.2487,0
2.8521,9.171,-3.6461,-1.2047,0
1.1676,9.1566,-2.0867,-0.80647,0
2.6104,8.0081,-0.23592,-1.7608,0
0.32444,10.067,-1.1982,-4.1284,0
3.8962,-4.7904,3.3954,-0.53751,0
2.3678,-6.839,8.4207,-0.44829,0
0.33565,6.8369,0.69718,-0.55691,0
4.3398,-5.3036,3.8803,-0.70432,0
1.5456,8.5482,0.4187,-2.1784,0
0.95626,2.4728,4.4578,0.21636,0
3.1836,7.2321,-1.0713,-2.5909,0
1.1558,6.4003,1.5506,0.6961,0
2.7831,10.9796,-3.557,-4.4039,0
3.7635,2.7811,0.66119,0.34179,0
-2.6479,10.1374,-1.331,-5.4707,0
1.0652,8.3682,-1.4004,-1.6509,0
5.086,3.2798,-1.2701,1.1189,0
-0.2361,9.3221,2.1307,-4.3793,0
3.8197,8.9951,-4.383,-4.0327,0
3.946,6.8514,-1.5443,-0.5582,0
1.8592,3.2074,-0.15966,-0.26208,0
0.56953,7.6294,1.5754,-3.2233,0
3.4626,-4.449,3.5427,0.15429,0
4.0948,-2.9674,2.3689,0.75429,0
1.8384,6.063,0.54723,0.51248,0
3.5251,0.7201,1.6928,0.64438,0
2.5989,3.5178,0.7623,0.81119,0
4.4295,-2.3507,1.7048,0.90946,0
2.1526,-6.1665,8.0831,-0.34355,0
3.3004,7.0811,-1.3258,0.22283,0
3.8846,-3.0336,2.5334,0.20214,0
0.94225,5.8561,1.8762,-0.32544,0
5.1321,-0.031048,0.32616,1.1151,0
3.0333,-2.5928,2.3183,0.303,0
2.9233,6.0464,-0.11168,-0.58665,0
1.162,10.2926,-1.2821,-4.0392,0
3.7791,2.5762,1.3098,0.5655,0
0.77765,5.9781,1.1941,-0.3526,0
-0.38388,-1.0471,8.0514,0.49567,0
0.21084,9.4359,-0.094543,-1.859,0
2.9571,-4.5938,5.9068,0.57196,0
3.3577,-4.3062,6.0241,0.18274,0
3.5127,2.9073,1.0579,0.40774,0
-1.3612,10.694,1.7022,-2.9026,0
1.04,-6.9321,8.2888,-1.2991,0
2.1881,2.7356,1.3278,-0.1832,0
4.2756,-2.6528,2.1375,0.94437,0
-0.11996,6.8741,0.91995,-0.6694,0
2.9736,8.7944,-3.6359,-1.3754,0
5.3586,3.7557,-1.7345,1.0789,0
4.3634,0.46351,1.4281,2.0202,0
0.51947,-3.2633,3.0895,-0.98492,0
-0.16682,5.8974,0.49839,-0.70044,0
0.29961,7.1328,-0.31475,-1.1828,0
0.77805,6.6424,-1.1425,-1.0573,0
2.2429,-4.1427,5.2333,-0.40173,0
3.7321,-3.884,3.3577,-0.0060486,0
4.3365,-3.584,3.6884,0.74912,0
4.0715,7.6398,-2.0824,-1.1698,0
-0.53966,7.3273,0.46583,-1.4543,0
2.6213,5.7919,0.065686,-1.5759,0
3.0242,-3.3378,2.5865,-0.54785,0
5.8519,5.3905,-2.4037,-0.061652,0
1.5478,9.1814,-1.6326,-1.7375,0
3.6077,6.8576,-1.1622,0.28231,0
3.9166,10.2491,-4.0926,-4.4659,0
3.9262,6.0299,-2.0156,-0.065531,0
1.3114,4.5462,2.2935,0.22541,0
3.7022,6.9942,-1.8511,-0.12889,0
4.65,-4.8297,3.4553,-0.25174,0
5.1731,3.9606,-1.983,0.40774,0
3.2692,3.4184,0.20706,-0.066824,0
2.4012,1.6223,3.0312,0.71679,0
4.7965,6.9859,-1.9967,-0.35001,0
2.5559,3.3605,2.0321,0.26809,0
3.4916,8.5709,-3.0326,-0.59182,0
2.9856,7.2673,-0.409,-2.2431,0
5.2012,0.32694,0.17965,1.1797,0
4.8451,8.1116,-2.9512,-1.4724,0
5.1213,8.5565,-3.3917,-1.5474,0
3.6181,-3.7454,2.8273,-0.71208,0
0.040498,8.5234,1.4461,-3.9306,0
0.37984,0.70975,0.75716,-0.44441,0
-0.95923,0.091039,6.2204,-1.4828,0
2.8672,10.0008,-3.2049,-3.1095,0
-2.7143,11.4535,2.1092,-3.9629,0
3.5358,6.7086,-0.81857,0.47886,0
-0.7056,8.7241,2.2215,-4.5965,0
1.8216,-6.4748,8.0514,-0.41855,0
3.5862,-3.0957,2.8093,0.24481,0
0.75736,3.0294,2.9164,-0.068117,0
4.6499,7.6336,-1.9427,-0.37458,0
-0.023579,7.1742,0.78457,-0.75734,0
0.85574,0.0082678,6.6042,-0.53104,0
2.2546,8.0992,-0.24877,-3.2698,0
0.38478,6.5989,-0.3336,-0.56466,0
2.6606,3.1681,1.9619,0.18662,0
3.931,1.8541,-0.023425,1.2314,0
3.2414,0.40971,1.4015,1.1952,0
2.2504,3.5757,0.35273,0.2836,0
-1.3971,3.3191,-1.3927,-1.9948,1
0.39012,-0.14279,-0.031994,0.35084,1
-1.6677,-7.1535,7.8929,0.96765,1
-3.8483,-12.8047,15.6824,-1.281,1
-3.5681,-8.213,10.083,0.96765,1
-2.2804,-0.30626,1.3347,1.3763,1
-1.7582,2.7397,-2.5323,-2.234,1
-0.9854,-6.661,5.8245,0.5461,1
-2.4115,-9.1359,9.3444,-0.65259,1
-1.5252,-6.2534,5.3524,0.59912,1
-0.36506,2.8928,-3.6461,-3.0603,1
-5.9034,6.5679,0.67661,-6.6797,1
-1.8215,2.7521,-0.72261,-2.353,1
-1.8187,-9.0366,9.0162,-0.12243,1
-3.5801,-12.9309,13.1779,-2.5677,1
-0.3481,-0.38696,-0.47841,0.62627,1
-1.6662,-0.30005,1.4238,0.024986,1
-2.6685,-10.4519,9.1139,-1.7323,1
-0.47465,-4.3496,1.9901,0.7517,1
1.0552,1.1857,-2.6411,0.11033,1
1.1644,3.8095,-4.9408,-4.0909,1
-2.7338,0.45523,2.4391,0.21766,1
-2.286,-5.4484,5.8039,0.88231,1
-1.6244,-6.3444,4.6575,0.16981,1
0.50813,0.47799,-1.9804,0.57714,1
-5.4901,9.1048,-0.38758,-5.9763,1
-2.0631,-1.5147,1.219,0.44524,1
-0.91318,-2.0113,-0.19565,0.066365,1
-0.28015,3.0729,-3.3857,-2.9155,1
-4.2932,3.3419,0.77258,-0.99785,1
-1.7015,-0.010356,-0.99337,-0.53104,1
-0.64326,2.4748,-2.9452,-1.0276,1
-0.86339,1.9348,-2.3729,-1.0897,1
-2.0659,1.0512,-0.46298,-1.0974,1
-2.1333,1.5685,-0.084261,-1.7453,1
-3.1128,-6.841,10.7402,-1.0172,1
-1.5322,-5.0966,6.6779,0.17498,1
-4.0173,-8.3123,12.4547,-1.4375,1
-3.0731,-0.53181,2.3877,0.77627,1
-4.211,-12.4736,14.9704,-1.3884,1
-2.5912,-0.10554,1.2798,1.0414,1
-2.2482,3.0915,-2.3969,-2.6711,1
-1.4427,3.2922,-1.9702,-3.4392,1
-0.39416,-0.020702,-0.066267,-0.44699,1
-6.2815,6.6651,0.52581,-7.0107,1
-2.258,-9.3263,9.3727,-0.85949,1
-1.8969,-6.7893,5.2761,-0.32544,1
-0.52645,-0.24832,-0.45613,0.41938,1
0.0096613,3.5612,-4.407,-4.4103,1
0.83625,1.1071,-2.4706,-0.062945,1
-3.1366,0.42212,2.6225,-0.064238,1
-1.8782,-6.5865,4.8486,-0.021566,1
0.24261,0.57318,-1.9402,0.44007,1
1.296,4.2855,-4.8457,-2.9013,1
0.25943,5.0097,-5.0394,-6.3862,1
-5.873,9.1752,-0.27448,-6.0422,1
-2.3797,-1.4402,1.1273,0.16076,1
-1.2424,-1.7175,-0.52553,-0.21036,1
0.20216,1.9182,-3.2828,-0.61768,1
0.59823,3.5012,-3.9795,-1.7841,1
-0.77995,3.2322,-3.282,-3.1004,1
-4.1409,3.4619,-0.47841,-3.8879,1
-6.5084,8.7696,0.23191,-3.937,1
-3.3125,0.10139,0.55323,-0.2957,1
-1.9423,0.3766,-1.2898,-0.82458,1
-3.5916,-6.2285,10.2389,-1.1543,1
-2.3518,-4.8359,6.6479,-0.060358,1
-4.4861,-13.2889,17.3087,-3.2194,1
-4.3876,-7.7267,11.9655,-1.4543,1
-3.3604,-0.32696,2.1324,0.6017,1
0.030219,-1.0512,1.4024,0.77369,1
-1.6514,-8.4985,9.1122,1.2379,1
0.21431,-0.69529,0.87711,0.29653,1
-1.8391,-9.0883,9.2416,-0.10432,1
-0.63298,-5.1277,4.5624,1.4797,1
0.0040545,0.62905,-0.64121,0.75817,1
-5.2406,6.6258,-0.19908,-6.8607,1
-1.4446,2.1438,-0.47241,-1.6677,1
-0.65767,-2.8018,3.7115,0.99739,1
-2.8957,-12.0205,11.9149,-2.7552,1
0.50225,0.65388,-1.1793,0.39998,1
-1.3907,-1.3781,2.3055,-0.021566,1
2.031,1.852,-3.0121,0.003003,1
1.2279,4.0309,-4.6435,-3.9125,1
-4.2249,6.2699,0.15822,-5.5457,1
-2.5346,-0.77392,3.3602,0.00171,1
-1.749,-6.332,6.0987,0.14266,1
-1.4174,-2.2535,1.518,0.61981,1
1.7425,3.6833,-4.0129,-1.7207,1
-3.6227,3.9958,-0.35845,-3.9047,1
-6.1536,7.9295,0.61663,-3.2646,1
-2.2214,-0.23798,0.56008,0.05602,1
-0.49241,0.89392,-1.6283,-0.56854,1
0.26517,2.4066,-2.8416,-0.59958,1
-0.10234,1.8189,-2.2169,-0.56725,1
-1.2786,-2.4087,4.5735,0.47627,1
-4.3773,-5.5167,10.939,-0.4082,1
-2.0529,3.8385,-0.79544,-1.2138,1
-0.0012852,0.13863,-0.19651,0.0081754,1
-1.682,-6.8121,7.1398,1.3323,1
-3.4917,-12.1736,14.3689,-0.61639,1
-2.0891,-0.48422,1.704,1.7435,1
-1.6936,2.7852,-2.1835,-1.9276,1
-2.2083,-9.1069,8.9991,-0.28406,1
-1.1859,-1.2519,2.2635,0.77239,1
-1.8076,-8.8131,8.7086,-0.21682,1
-3.3863,-12.9889,13.0545,-2.7202,1
-3.8167,5.1401,-0.65063,-5.4306,1
-2.1786,-6.4479,6.0344,-0.20777,1
0.0031201,-4.0061,1.7956,0.91722,1
1.2309,3.8923,-4.8277,-4.0069,1
-3.0799,0.60836,2.7039,-0.23751,1
-2.2987,-5.227,5.63,0.91722,1
0.63655,5.2022,-5.2159,-6.1211,1
-3.518,2.8763,0.1548,-1.2086,1
-2.0336,-1.4092,1.1582,0.36507,1
0.84546,3.4826,-3.6307,-1.3961,1
-3.6817,3.2239,-0.69347,-3.4004,1
-4.577,3.4515,0.66719,-0.94742,1
-2.9883,0.31245,0.45041,0.068951,1
-0.46651,2.3383,-2.9812,-1.0431,1
-0.8734,1.6533,-2.1964,-0.78061,1
-2.3142,2.0838,-0.46813,-1.6767,1
-1.4233,-0.98912,2.3586,0.39481,1
-4.7331,-6.1789,11.388,-1.0741,1
-2.8829,3.8964,-0.1888,-1.1672,1
-0.036127,1.525,-1.4089,-0.76121,1
-3.8203,-13.0551,16.9583,-2.3052,1
-3.7181,-8.5089,12.363,-0.95518,1
-2.899,-0.60424,2.6045,1.3776,1
-1.9409,-8.6848,9.155,0.94049,1
-2.9915,-6.6258,8.6521,1.8198,1
-0.90784,-7.9026,6.7807,0.34179,1
-2.0042,-9.3676,9.3333,-0.10303,1
-0.40804,0.54214,-0.52725,0.6586,1
-0.8172,3.3812,-3.6684,-3.456,1
-1.2792,2.1376,-0.47584,-1.3974,1
-1.7713,-10.7665,10.2184,-1.0043,1
-3.0061,-12.2377,11.9552,-2.1603,1
0.11806,0.39108,-0.98223,0.42843,1
0.11686,3.735,-4.4379,-4.3741,1
-2.7264,3.9213,-0.49212,-3.6371,1
-1.2369,-1.6906,2.518,0.51636,1
-1.8439,-8.6475,7.6796,-0.66682,1
-1.8554,-9.6035,7.7764,-0.97716,1
0.16358,-3.3584,1.3749,1.3569,1
1.5077,1.9596,-3.0584,-0.12243,1
0.67886,4.1199,-4.569,-4.1414,1
-0.70867,-5.5602,4.0483,0.903,1
1.0194,1.1029,-2.3,0.59395,1
1.7875,4.78,-5.1362,-3.2362,1
-5.1661,8.0433,0.044265,-4.4983,1
-2.7028,1.6327,0.83598,-0.091393,1
1.0637,3.6957,-4.1594,-1.9379,1
-0.8471,3.1329,-3.0112,-2.9388,1
-3.7747,2.5162,0.83341,-0.30993,1
-2.4198,-0.24418,0.70146,0.41809,1
-0.60254,1.7237,-2.1501,-0.77027,1
-4.8426,-4.9932,10.4052,-0.53104,1
-2.3147,3.6668,-0.6969,-1.2474,1
-2.0066,-6.719,9.0162,0.099985,1
-3.6961,-13.6779,17.5795,-2.6181,1
-2.6286,0.18002,1.7956,0.97282,1
-0.82601,2.9611,-1.2864,-1.4647,1
0.31803,-0.99326,1.0947,0.88619,1
-1.4454,-8.4385,8.8483,0.96894,1
-3.1423,-13.0365,15.6773,-0.66165,1
-1.7064,3.3088,-2.2829,-2.1978,1
-0.41965,2.9094,-1.7859,-2.2069,1
0.37637,-0.82358,0.78543,0.74524,1
-0.55355,-7.9233,6.7156,0.74394,1
-1.6001,-9.5828,9.4044,0.081882,1
-0.37013,-5.554,4.7749,1.547,1
-5.119,6.6486,-0.049987,-6.5206,1
-1.3946,2.3134,-0.44499,-1.4905,1
-1.48,-10.5244,9.9176,-0.5026,1
0.518,0.25865,-0.84085,0.96118,1
-1.4628,-1.5706,2.4357,0.49826,1
-1.7101,-8.7903,7.9735,-0.45475,1
-1.5572,-9.8808,8.1088,-1.0806,1
1.164,3.913,-4.5544,-3.8672,1
-4.3667,6.0692,0.57208,-5.4668,1
-1.8046,-6.8141,6.7019,1.1681,1
1.4378,0.66837,-2.0267,1.0271,1
2.1943,4.5503,-4.976,-2.7254,1
-3.0193,1.7775,0.73745,-0.45346,1
-0.1269,-1.1505,-0.95138,0.57843,1
-3.8952,3.8157,-0.31304,-3.8194,1
-0.29858,2.4769,-2.9512,-0.66165,1
-0.49948,1.7734,-2.2469,-0.68104,1
-1.9389,1.5706,0.045979,-1.122,1
-1.4375,-1.8624,4.026,0.55127,1
-3.1875,-7.5756,11.8678,-0.57889,1
-4.6765,-5.6636,10.969,-0.33449,1
0.26637,0.73252,-0.67891,0.03533,1
-3.5985,-13.6593,17.6052,-2.4927,1
-3.3582,-7.2404,11.4419,-0.57113,1
-2.3629,-0.10554,1.9336,1.1358,1
-0.40951,-0.15521,0.060545,-0.088807,1
-4.0214,-12.8006,15.6199,-0.95647,1
-1.7063,2.7956,-2.378,-2.3491,1
-2.5961,-9.349,9.7942,-0.28018,1
-1.5228,-6.4789,5.7568,0.87325,1
-0.49081,2.8452,-3.6436,-3.1004,1
-1.6988,-7.1163,5.7902,0.16723,1
-2.7611,-10.5099,9.0239,-1.9547,1
-0.36025,-4.449,2.1067,0.94308,1
-5.2049,7.259,0.070827,-7.3004,1
-1.5951,-6.572,4.7689,-0.94354,1
-6.3364,9.2848,0.014275,-6.7844,1
-3.8053,2.4273,0.6809,-1.0871,1
0.98296,3.4226,-3.9692,-1.7116,1
-6.9599,8.9931,0.2182,-4.572,1
-4.7462,3.1205,1.075,-1.2966,1
-1.7549,-0.080711,-0.75774,-0.3707,1
-0.59587,2.4811,-2.8673,-0.89828,1
-3.2778,1.8023,0.1805,-2.3931,1
-2.2183,-1.254,2.9986,0.36378,1
-5.0477,-5.8023,11.244,-0.3901,1
-0.7351,1.7361,-1.4938,-1.1582,1
-4.244,-13.0634,17.1116,-2.8017,1
-4.0218,-8.304,12.555,-1.5099,1
-2.4941,3.5447,-1.3721,-2.8483,1
-2.4725,-0.40145,1.4855,1.1189,1
-2.0149,3.6874,-1.9385,-3.8918,1
